肯定	v	vn	-2_v
和	c	cc	-1_v
推动	v	v	-1_v

李瑞环	n	nr	1_v
会晤	v	v	0_Root
柯伊拉腊	n	nrf	1_n
首相	n	n	-1_v

宾主	n	n	1_v
共	d	d	1_v
赞	v	vg	0_Root
中	b	b	1_n
尼	b	b	-1_b
睦邻	n	nl	1_n
友好	n	nl	1_v
合作	v	vn	1_n
关系	n	n	-2_v

中国	n	ns	1_nt
全国	n	nt	1_nt
政协	n	nt	1_n
主席	n	n	2_v
李瑞环	n	nr	-1_n
在	p	p	1_v
政府	n	n	1_n
大厦	n	n	1_v
会见	v	v	1_v
尼泊尔	n	nsf	1_n
首相	n	n	-1_v
柯伊拉腊	n	nrf	-1_n
时	n	ng	-1_v
说	v	v	0_Root

路	n	n	1_a
遥	a	ag	1_v
知	v	v	0_Root
马	n	n	1_n
力	n	n	-1_v

中国	n	ns	1_v
是	v	vshi	0_Root
尼泊尔	n	nsf	1_n
的	u	ude1	-1_nsf
真正	b	b	1_n
朋友	n	n	-1_v

首相	n	n	1_n
阁下	n	n	1_v
十分	m	m	1_v
重视	v	v	0_Root
中	b	b	1_n
尼	b	b	-1_b
关系	n	n	-1_v

自	p	p	1_v
出任	v	v	0_Root
首相	n	n	-1_v
以来	f	f	-1_v

柯伊拉腊	n	nrf	1_n
阁下	n	n	2_n
两	m	m	1_n
次	n	n	1_n
访问	n	n	0_Root
中国	n	ns	-1_n

增进	v	v	0_Root
了	u	ule	-1_v
两	m	m	1_n
国	n	n	1_n
人民	n	n	1_n
之间	f	f	-1_n
的	u	ude1	-1_n
友谊	n	n	-1_v

加深	v	v	0_Root
了	u	ule	-1_v
两国	m	m	1_n
领导	n	n	1_n
人	n	n	1_v
之间	f	f	-1_n
的	u	ude1	-1_n
相互	d	d	1_v
了解	v	v	-1_v
和	c	cc	-1_v
信任	v	vn	-1_v

促进	v	v	0_Root
了	u	ule	-1_v
中	b	b	1_n
尼	b	b	-1_b
各个	r	rz	1_n
领域	n	n	-1_v

特别	d	d	1_v
是	v	vshi	1_n
经贸	b	b	1_n
领域	n	n	1_v
的	u	ude1	-1_n
合作	v	vn	0_Root

中国	n	nt	1_nt
政府	n	nt	1_v
重视	v	v	0_Root
发展	v	v	-1_v
中	b	b	1_n
尼	b	b	-1_b
友好	a	a	1_n
关系	n	n	-1_v

这次	r	r	1_v
访	v	v	1_n
尼	b	b	-1_v
主要	b	b	1_n
目的	n	n	1_v
是	v	vshi	0_Root
增进	v	v	-1_v
了解	v	v	-1_v

加深	v	v	0_Root
友谊	n	n	-1_v
和	c	cc	-1_v
扩大	v	v	-1_v
合作	v	vn	-1_v

路	n	n	1_a
遥	a	ag	1_v
知	v	v	0_Root
马	n	n	1_n
力	n	n	-1_v

中国	n	ns	1_v
是	v	vshi	0_Root
尼泊尔	n	nsf	1_n
的	u	ude1	-1_nsf
真正	b	b	1_n
朋友	n	n	-1_v

对	p	p	1_nsf
尼泊尔	n	nsf	1_v
奉行	v	v	1_n
的	u	ude1	-1_v
内外	f	f	1_n
政策	n	n	0_Root

李瑞环	n	nr	1_n
主席	n	n	2_v
赞扬	v	v	1_v
说	v	v	0_Root

尼泊尔	n	nsf	1_n
政府	n	n	1_v
积极	a	ad	1_v
致力	v	v	0_Root
于	p	p	1_v
国家	n	n	1_n
经济	n	n	1_v
建设	v	vn	-1_v

提高	v	v	0_Root
人民	n	n	1_v
的	u	ude1	-1_n
生活	v	vn	1_n
水平	n	n	-2_v

并	d	d	1_v
取得	v	v	0_Root
了	u	ule	-1_v
可喜	a	a	1_n
的	u	ude1	-1_a
成就	n	n	-1_v

尼泊尔	n	ns	2_v
对外	v	vd	1_v
坚持	v	v	0_Root
奉行	v	v	-1_v
和平	n	n	2_n
和	c	cc	-1_n
不结盟	d	d	-1_n
外交	n	n	1_n
政策	n	n	-1_v

积极	a	ad	1_v
参与	v	v	0_Root
南亚	n	ns	1_n
地区	n	n	1_v
合作	v	vn	-1_v

努力	a	ad	1_v
加强	v	v	0_Root
同	p	p	2_n
国际	n	n	1_n
社会	n	n	1_v
的	u	ude1	-1_n
联系	v	vn	-1_v

作为	p	p	0_Root
尼泊尔	n	nsf	1_n
的	u	ude1	-1_nsf
近邻	n	n	-1_p
和	c	cc	-1_n
朋友	n	n	-1_n

我们	r	rr	1_v
祝愿	v	v	0_Root
尼泊尔	n	nsf	1_v
保持	v	v	-1_v
和平	n	n	-1_v
与	c	cc	-1_n
安定	a	an	-1_n

尼	b	b	1_m
中	b	b	-1_b
两国	m	m	1_v
是	v	vshi	0_Root
好	a	a	1_n
朋友	n	n	-1_v

他	r	rr	1_v
表示	v	v	0_Root
自己	r	rr	2_v
在	p	p	1_f
担任	v	v	1_f
首相	n	n	-1_v
期间	f	f	1_v
将	d	d	1_v
致力	v	v	-2_v
于	p	p	1_v
发展	v	v	-1_v
两国	m	m	1_n
友好	a	a	1_n
关系	n	n	-1_v

并	d	d	3_v
为	v	v	1_v
对	p	p	1_r
此	r	rzs	1_v
作出	v	v	1_v
努力	a	an	-1_v
而	c	cc	1_v
感到	v	v	0_Root
自豪	a	a	-1_v

李	n	nr1	1_n
主席	n	n	1_v
这次	r	r	1_v
访	v	v	1_v
尼	b	b	-1_v
对	p	p	1_n
尼	b	b	1_n
中	b	b	-1_b
友谊	n	n	1_v
具有	v	v	0_Root
重要	a	a	1_n
意义	n	n	-1_v

谈	v	v	0_Root
及	v	v	1_m
最近	t	t	1_v
他	r	rr	1_v
到	v	v	1_m
中国	n	ns	1_ns
西藏自治区	n	ns	-1_v
访问	v	v	-1_v
一事	m	m	-4_v

柯伊拉腊	n	nrf	1_v
高兴	a	a	1_v
地	u	ude2	-1_a
说	v	v	0_Root

这次	r	r	1_v
访问	v	v	1_v
留下	v	v	0_Root
了	u	ule	-1_v
很	d	d	1_a
深	a	a	1_n
的	u	ude1	-1_a
印象	n	n	-1_v

他	r	rr	1_v
看到	v	v	0_Root
西藏	n	ns	1_v
不仅	c	c	1_v
正	d	d	1_v
从	p	p	1_n
落后	a	a	1_n
状态	n	n	1_v
迈向	v	v	-1_v
现代化	v	vn	-1_v

经济	n	n	2_v
有了	v	vyou	1_v
很	d	d	1_a
大	a	a	1_v
发展	v	vn	0_Root

人民	n	n	1_v
生活	v	vn	2_v
有了	v	vyou	1_v
很	d	d	1_a
大	a	a	1_v
的	u	ude1	-1_a
提高	v	vn	0_Root

宗教	n	n	1_v
也	d	d	1_v
得到	v	v	0_Root
了	u	ule	-1_v
很	d	d	1_a
好	a	a	1_v
的	u	ude1	-1_a
保护	v	vn	-1_v

百	v	vl	1_v
闻	v	vl	1_v
不如	v	vl	0_Root
一	v	vl	1_v
见	v	vl	-2_v

他	r	rr	1_v
希望	v	v	0_Root
有	v	vyou	-1_v
更	d	d	1_a
多	a	a	1_n
的	u	ude1	-1_a
人	n	n	-1_v
去	v	vf	-1_n
西藏	n	ns	-1_v
看看	v	v	-1_v

李瑞环	n	nr	1_n
主席	n	n	1_v
表示	v	v	0_Root
十分	m	m	1_v
赞赏	v	v	-1_v
尼泊尔	n	nsf	1_n
关于	p	p	1_v
西藏	n	ns	1_v
是	v	vshi	1_n
中国	n	ns	1_m
不可	v	vl	1_v
分割	v	vl	1_m
的	u	ude1	-1_v
一部分	m	m	-3_v
的	u	ude1	-3_v
严正	a	a	1_n
立场	n	n	-4_v
和	c	cc	-1_n
有关	v	vn	1_n
政策	n	n	-1_n

李瑞环	n	nr	1_n
主席	n	n	1_v
还	d	d	1_v
转达	v	v	0_Root
了	u	ule	-1_v
李鹏	n	nr	1_n
总理	n	n	1_v
对	p	p	1_n
柯伊拉腊	n	nrf	1_n
首相	n	n	1_v
的	u	ude1	-1_n
问候	v	vn	-1_v

柯伊拉腊	n	nrf	1_v
对	p	p	1_r
此	r	rzs	1_v
表示	v	v	0_Root
了	u	ule	-1_v
感谢	v	v	-1_v

图	n	n	1_p
为	p	p	0_Root
中华人民共和国	n	ns	1_n
主席	n	n	2_v
江泽民	n	nr	-1_n
十一月	t	t	2_t
二十四	t	t	1_t
日	t	t	1_v
在	p	p	1_nsf
巴西	n	nsf	1_v
参观	v	v	1_v
伊泰普	n	nz	1_n
水电站	n	n	-1_v
时	n	ng	-1_v
植树	v	vi	-2_p
留念	v	vi	-1_v

乌拉圭	n	nsf	1_n
东岸	n	n	1_n
共和国	n	n	1_n
总统	n	n	1_v
路易斯阿尔韦托拉卡列	n	nrf	-1_n
二十五	t	t	1_t
日	t	t	1_t
下午	t	t	1_v
离开	v	v	0_Root
蒙得维的亚	n	nsf	-1_v
前往	v	v	-1_v
中国	n	ns	-1_v
进行	v	vx	-1_v
为期	v	vi	1_v
六	m	m	1_q
天	q	qt	-1_v
的	u	ude1	-1_v
正式	a	ad	1_v
访问	v	v	-2_v

这	r	rzv	1_v
是	v	vshi	0_Root
拉卡列	n	nrf	1_n
总统	n	n	1_n
一九九	m	m	2_m
零	m	m	-1_m
年	m	m	1_v
就职	v	vi	1_n
以来	f	f	-1_v
第一次	m	m	1_n
访问	n	n	-2_v
中国	n	ns	-1_n

二十六	t	t	1_t
日	t	t	1_t
下午	t	t	1_v
在	p	p	1_n
王宫	n	n	1_v
举行	v	v	0_Root
仪式	n	n	-1_v

向	p	p	1_n
国王	n	n	1_v
诺罗敦西哈努克	n	nrf	-1_n
宣誓	v	vi	0_Root
就职	v	vi	-1_v

宣誓	v	vn	1_n
仪式	n	n	1_nr1
上	f	f	-1_n
陈放	n	nr1	0_Root
着	u	uzhe	-1_nr1
西哈努克	n	nrf	1_n
国王	n	n	1_n
登基	v	vi	1_n
时	n	ng	-1_v
的	u	ude1	-1_v
巨大	a	a	1_n
照片	n	n	-1_nr1
和	c	cc	-1_n
座	n	n	-1_n
椅	n	n	-1_n

誓词	n	n	1_v
将	d	d	1_v
呈递	v	v	0_Root
给	v	v	-1_v
在	p	p	1_ns
北京	n	ns	1_v
治病	v	vi	1_n
的	u	ude1	-1_v
西哈努克	n	nrf	1_n
国王	n	n	-3_v

一九九四	m	m	1_m
年	m	m	2_n
俄罗斯	n	nsf	2_n
的	u	ude1	-1_nsf
国防	n	n	1_n
预算	n	n	1_v
不会	d	d	1_v
低于	v	v	0_Root
一九九三	m	m	1_m
年	m	m	-1_v

为	p	p	1_v
建设	v	v	0_Root
新	a	a	1_nl
的	u	ude1	-1_a
更加	d	d	1_v
现代化	v	vi	1_nl
的	u	ude1	-1_v
军事	n	n	1_nl
技术装备	n	nl	-2_v

俄	b	b	3_v
明年	t	t	3_v
对	p	p	2_v
国防	n	n	1_n
科研	n	n	2_v
和	c	cc	-1_n
实验	v	vn	1_n
设施	n	n	-1_n
的	u	ude1	-2_n
拨款	v	vn	1_v
将	d	d	1_v
比	p	p	2_m
一九九三	m	m	1_m
年	m	m	1_v
增加	v	v	0_Root
一	m	m	1_q
倍	q	q	-1_v

武装部队	n	nl	1_n
司令	n	n	1_v
塞德拉斯	n	nrf	-1_n
举行	v	v	0_Root
会谈	v	vi	-1_v

这	r	rzv	1_v
是	v	vshi	0_Root
他们	r	rr	5_v
自	p	p	3_v
今年	t	t	1_t
七月	t	t	3_v
达成	v	v	2_n
的	u	ude1	-1_v
恢复	v	vn	2_n
宪制	n	n	-1_v
协议	n	n	1_v
受挫	v	vi	1_v
后	f	f	-1_v
举行	v	v	1_v
的	u	ude1	-1_v
首次	m	m	1_v
会谈	v	vi	-5_v

江	n	nr1	1_n
主席	n	n	1_v
会见	v	v	0_Root
巴西	n	nsf	1_f
里约	f	f	1_n
华侨	n	n	-1_v
华人	n	n	-1_n

亲切	a	ad	1_v
会见	v	v	0_Root
了	u	ule	-1_v
旅居	v	v	1_n
巴西	n	nsf	1_nsf
里约热内卢	n	nsf	-1_v
的	u	ude1	-1_v
华侨	n	n	-2_v

并	d	d	1_v
同	p	p	1_r
大家	r	rr	1_v
合影	v	vi	0_Root
留念	v	vi	-1_v

江泽民	n	nr	1_n
主席	n	n	1_v
介绍	v	v	0_Root
了	u	ule	-1_v
中国	n	ns	1_s
国内	s	s	1_n
的	u	ude1	-1_s
经济	n	n	1_v
发展	v	vn	1_n
形势	n	n	-2_v
和	c	cc	-1_n
改革	v	vn	-1_n
开放	v	vn	-1_v

实行	v	v	1_v
社会主义	n	n	1_n
市场经济	n	n	-1_v
所	u	usuo	1_v
取得	v	v	1_n
的	u	ude1	-1_v
成就	n	n	0_Root

他	r	rr	1_v
勉励	v	v	0_Root
侨胞	n	n	-1_v
们	k	k	-1_n
遵守	v	v	-1_v
当地	s	s	1_n
法律	n	n	-1_v

与	p	p	1_n
当地	s	s	1_n
人民	n	n	2_v
和睦	v	vl	1_v
相处	v	vl	0_Root

为	p	p	1_v
巴西	n	nsf	1_n
的	u	ude1	-1_nsf
经济	n	n	1_v
发展	v	v	1_v
作出	v	v	0_Root
自己	r	rr	1_n
的	u	ude1	-1_r
贡献	n	n	-1_v

陪同	v	v	1_b
江泽民	n	nr	-1_v
访问	v	v	-1_v
的	u	ude1	-2_v
国务院	n	nt	1_b
副总理	b	b	0_Root
兼	v	v	-1_b
外交部长	n	n	-1_v
钱其琛	n	nr	-1_b

外交部	n	nt	1_b
副部长	b	b	2_v
刘华秋	n	nr	-1_b
以及	c	cc	-1_b
中国	n	ns	1_n
驻	v	v	1_n
巴西	n	nsf	-1_v
大使	n	n	-1_b
沈	n	nr	-1_n
允熬	n	nr	-1_nr
等	u	udeng	-1_b
参加	v	v	0_Root
了	u	ule	-1_v
会见	v	v	-1_v

江	n	nr1	1_n
主席	n	n	1_v
会见	v	v	0_Root
我	r	rr	1_n
驻	v	v	1_n
里约	f	f	-1_v
人员	n	n	-2_v

亲切	a	ad	1_v
会见	v	v	0_Root
了	u	ule	-1_v
我	r	rr	1_n
驻	v	v	1_n
里约	f	f	-1_v
领事馆	n	n	2_n
的	u	ude1	-1_n
工作	n	n	1_n
人员	n	n	-2_v
和	c	cc	-1_n
中资	n	n	1_n
公司	n	n	1_n
驻	v	v	1_n
里约	f	f	-1_v
的	u	ude1	-1_v
代表	n	n	-3_n

江泽民	n	nr	1_v
介绍	v	v	0_Root
了	u	ule	-1_v
国内	s	s	1_n
的	u	ude1	-1_s
政治	n	n	-1_v

他	r	rr	1_v
勉励	v	v	0_Root
大家	r	rr	-1_v
努力	a	ad	1_v
学习	v	v	-1_v
党	n	n	1_n
的	u	ude1	-1_n
方针	n	n	-1_v
政策	n	n	-1_n

坚定	v	v	0_Root
走	v	v	4_n
社会主义	n	n	1_n
市场经济	n	n	1_n
道路	n	n	-1_v
的	u	ude1	-1_v
信心	n	n	-2_v

认真	a	ad	1_v
做	v	v	0_Root
好	v	v	-1_v
本职	n	n	1_n
工作	n	n	-2_v

陪同	v	v	1_b
江泽民	n	nr	-1_v
访问	v	v	-1_v
的	u	ude1	-2_v
国务院	n	nt	1_b
副总理	b	b	3_v
兼	v	v	-1_b
外交部长	n	n	-1_v
钱其琛	n	nr	-1_b
以及	c	cc	-1_b
中国	n	ns	1_n
驻	v	v	1_n
巴西	n	nsf	-1_v
大使	n	n	-1_b
沈	n	nr	-1_n
允熬	n	nr	-1_nr
等	u	udeng	-1_b
参加	v	v	0_Root
了	u	ule	-1_v
会见	v	v	-1_v

中华人民共和国	n	ns	1_n
主席	n	n	1_v
江泽民	n	nr	-1_n
在	p	p	2_n
巴西	n	nsf	1_n
里约热内卢	n	nsf	1_n
州	n	n	1_n
的	u	ude1	-1_n
尼特罗伊	b	b	1_n
市	n	n	1_v
参观	v	v	0_Root

该	r	r	1_r
校	r	r	4_v
为	v	v	1_v
江	n	nr1	1_n
主席	n	n	1_v
来访	v	vi	2_v
特	v	v	1_v
制作	v	v	0_Root
了	u	ule	-1_v
纪念	v	vn	1_n
匾	n	n	-2_v

图	n	n	1_v
为	v	v	0_Root
江	n	nr1	1_n
主席	n	n	2_v
为	p	p	1_n
纪念	v	v	1_n
匾	n	n	1_v
揭幕	v	vi	-2_v

李瑞环	n	nr	1_v
在	p	p	1_b
尼	b	b	1_v
参观	v	v	0_Root
访问	v	v	-1_v

并	d	d	1_v
看望	v	v	0_Root
我	r	rr	1_n
驻	v	v	1_n
尼	b	b	-1_v
使馆	n	n	1_n
人员	n	n	-2_v

中国	n	ns	1_nt
全国	n	nt	1_nt
政协	n	nt	1_n
主席	n	n	1_v
李瑞环	n	nr	-1_n
今天	t	t	1_v
在	p	p	1_v
尼泊尔	n	nsf	3_n
住房	n	n	2_n
助理	n	n	1_n
大臣	n	n	1_v
巴杜	n	nrf	-1_n
陪同	v	v	0_Root
下	v	vf	-1_v

参观	v	v	0_Root
访问	v	v	-1_v
了	u	ule	-2_v
加德满都	n	nsf	1_n
河谷	n	n	1_n
三	m	m	1_n
大	a	a	1_n
重镇	n	n	1_r
之一	r	rz	-2_v
巴德冈	n	nrf	1_nrf
市	n	nrf	-1_r
和	c	cc	-1_r
哈努曼多卡	n	nrf	1_n
老	a	a	1_n
王宫	n	n	-1_r

所到之处	n	nl	1_v
受到	v	v	0_Root
尼泊尔	n	nsf	1_n
人民	n	n	1_v
的	u	ude1	-1_n
热烈	a	a	1_v
欢迎	v	vn	-1_v

巴德冈	n	nrf	1_n
市	n	n	1_v
位于	v	v	0_Root
加德满都	n	nsf	1_n
市	n	n	-1_v
以东	f	f	-1_n
十三	m	m	1_q
公里	q	q	-1_f

十三	m	m	1_n
世纪	n	n	1_v
马拉	n	nrf	1_n
王朝	n	n	1_v
定都	v	v	0_Root
此地	s	s	-1_v

一度	d	d	1_v
成为	v	v	0_Root
尼泊尔	n	nsf	1_n
政治	n	n	-1_v

宗教	n	n	2_n
和	c	cc	-1_n
文化	n	n	-1_n
中心	n	n	0_Root

巴德冈	n	nrf	1_nrf
市	n	nrf	1_v
依然	d	d	1_v
保持	v	v	0_Root
着	u	uzhe	-1_v
尼泊尔	n	nsf	1_n
古都	n	n	1_n
商城	n	n	1_n
风貌	n	n	-1_v

李瑞环	n	nr	1_n
主席	n	n	1_v
在	p	p	1_v
参观	v	v	0_Root
具有	v	v	2_n
五	m	m	1_m
百年	m	m	1_n
历史	n	n	-1_v
的	u	ude1	-1_v
老	a	a	1_n
王宫	n	n	-2_v
时	n	ng	-2_v

饶有兴趣	d	dl	1_v
地	u	ude2	-1_d
观赏	v	v	0_Root
了	u	ule	-1_v
这	r	rzv	1_q
座	q	q	5_n
集	v	vg	5_n
悠久	a	a	1_n
历史	n	n	1_n
传统	n	n	-1_v
和	c	cc	-1_n
丰富	a	a	2_n
艺术	n	n	1_n
特色	n	n	-2_n
的	u	ude1	-1_v
宫殿	n	n	-2_v

李	n	nr1	1_n
主席	n	n	1_n
一行	n	n	1_v
步行	v	vi	0_Root
在	p	p	2_n
巴德冈	n	nrf	2_n
古老	a	a	1_n
的	u	ude1	-1_a
城镇	n	n	1_n
街道	n	n	-1_v
上	f	f	-1_n

受到	v	v	0_Root
下	v	vf	1_n
院	n	n	1_n
议员	n	n	1_v
罗希特	n	nrf	-1_n
及	c	cc	-1_n
上	m	m	1_m
千	m	m	1_n
群众	n	n	-1_n
的	u	ude1	-2_n
热烈	a	a	1_v
欢迎	v	vn	-2_v

街道	n	n	1_v
上	f	f	-1_n
还	d	d	1_v
悬挂	v	v	0_Root
着	u	uzhe	-1_v

热烈	a	ad	1_v
欢迎	v	v	0_Root
中国	n	ns	1_n
朋友	n	n	-1_v

尼	b	b	1_n
中	b	b	-1_b
友谊	n	n	1_n
万岁	n	n	0_Root

李	n	nr1	1_n
主席	n	n	2_v
不时	d	d	2_v
向	p	p	1_n
群众	n	n	2_v
招手	v	vi	1_v
致意	v	vi	0_Root

在	p	p	1_n
加德满都	n	nsf	1_s
市中心	s	s	1_n
的	u	ude1	-1_s
哈努曼多卡	n	nrf	1_n
老	a	a	1_n
王宫	n	n	0_Root

李瑞环	n	nr	1_v
仔细	a	ad	1_v
观看	v	v	0_Root
了	u	ule	-1_v
古迹	n	n	-1_v

并	d	d	1_v
参观	v	v	0_Root
了	u	ule	-1_v
特里布文	n	nrf	1_n
纪念馆	n	n	-1_v

那里	r	rzv	1_v
陈列	v	v	0_Root
着	u	uzhe	-1_v
已故	v	vi	1_n
特里布文	n	nrf	1_n
国王	n	n	1_n
生前	t	t	1_n
的	u	ude1	-1_t
照片	n	n	-2_v
和	c	cc	-1_n
使用	v	v	1_n
过	u	uguo	-1_v
的	u	ude1	-1_v
实物	n	n	-1_n

看望	v	v	0_Root
使馆	n	n	3_n
的	u	ude1	-1_n
全体	n	n	2_n
工作	n	n	1_n
人员	n	n	-1_v

并	d	d	1_v
同	p	p	1_r
大家	r	rr	1_v
一起	s	s	1_v
合影	v	vi	0_Root
留念	v	vi	-1_v

他	r	rr	1_v
希望	v	v	0_Root
使馆	n	n	2_n
工作	n	n	1_n
人员	n	n	1_v
工作	v	vn	1_v
做得	v	v	-2_v
更好	d	d	-1_v

为	p	p	1_v
中	b	b	1_v
尼	b	b	1_v
友好	a	a	1_v
合作	v	vn	1_v
作出	v	v	0_Root
更大	d	d	1_n
的	u	ude1	-1_d
贡献	n	n	-1_v

老挝	n	ns	1_n
总理	n	n	1_v
希望	v	v	0_Root
发展	v	v	-1_v
老	a	a	1_n
中	b	b	-1_a
关系	n	n	-1_v

老挝	n	ns	1_n
人民	n	n	1_v
革命党	v	vn	1_n
主席	n	n	0_Root

政府	n	n	1_n
总理	n	n	1_v
坎代西潘敦	n	nrf	-1_n
十一月	t	t	2_t
二十五	t	t	1_t
日	t	t	1_v
说	v	v	0_Root

他	r	rr	1_v
期待	v	v	0_Root
着	u	uzhe	-1_v
即将	d	d	1_v
在	p	p	1_ns
北京	n	ns	1_v
同	p	p	2_n
中国	n	ns	1_n
领导	n	n	1_n
人	n	n	1_v
的	u	ude1	-1_n
会晤	v	vn	-1_v

共同	d	d	1_v
商讨	v	v	0_Root
开拓	v	v	-1_v
两国	m	m	1_n
新	a	a	1_n
的	u	ude1	-1_a
合作	v	vn	1_n
领域	n	n	-2_v

把	p	pba	2_n
老	a	a	2_n
中	b	b	-1_a
睦邻	n	n	1_n
友好	a	a	1_v
合作	v	vn	1_n
关系	n	n	1_v
推向	v	v	0_Root
新	a	a	1_n
的	u	ude1	-1_a
发展	v	vn	1_n
阶段	n	n	-2_v

坎代	n	ng	1_n
总理	n	n	4_v
是	v	vshi	3_v
在	p	p	1_ns
万象	n	ns	1_v
会见	v	v	2_v
中国	n	ns	1_v
驻	v	v	1_n
老挝	n	ns	-1_v
大使	n	n	-2_v
黄国材	n	nr	-1_n
时	n	ng	-2_v
说	v	v	0_Root
这	r	rzv	1_n
番	q	qv	1_n
话	n	n	-1_v
的	u	ude1	-1_v

坎代	n	ng	1_n
总理	n	n	1_v
将	d	d	1_v
于	p	p	3_t
十二月	t	t	2_t
三	t	t	1_t
日	t	t	1_v
至	p	p	2_t
七	t	t	1_t
日	t	t	1_v
对	p	p	1_ns
中国	n	ns	1_v
进行	v	vx	0_Root
正式	a	a	1_v
友好	a	a	1_v
访问	v	vn	-1_v

坎代	n	nrf	2_v
满意	v	v	1_v
地	u	ude2	-1_v
回顾	v	v	0_Root
了	u	ule	-1_v
两	m	m	1_m
年	m	m	3_v
来	v	vf	-1_m
老	a	a	1_m
中	f	f	-1_a
两国	m	m	1_v
在	p	p	1_n
各个	r	rz	1_n
领域	n	n	1_v
友好	a	a	1_v
合作	v	vn	1_n
关系	n	n	1_v
的	u	ude1	-1_n
全面	a	ad	1_v
发展	v	v	-3_v

此	r	rz	1_r
次	r	rz	2_v
两国	m	m	1_n
领导	n	n	1_n
人	n	n	2_v
将	d	d	2_v
就	p	p	2_n
双边	n	n	1_n
关系	n	n	2_v
和	c	cc	-1_n
共同	d	d	1_v
感兴趣	v	vg	1_n
的	u	ude1	-1_v
问题	n	n	-1_n
深入	a	ad	1_v
交换	v	v	0_Root
意见	n	n	-1_v

这	r	rzv	1_v
必将	d	d	1_v
有力	a	a	1_v
推动	v	v	0_Root
两国	m	m	1_v
友好	a	a	1_v
合作	v	vn	1_n
关系	n	n	1_v
的	u	ude1	-1_n
进一步	d	d	1_v
发展	v	v	-2_v

不久	t	t	1_v
前	t	t	-1_t
召开	v	v	2_n
的	u	ude1	-1_v
中共	n	n	1_q
十四	m	m	1_q
届	q	q	1_n
三中全会	n	n	1_v
通过	v	v	0_Root
了	u	ule	-1_v
关于	p	p	4_n
建立	v	v	4_n
社会主义	n	n	1_n
市场经济	n	n	1_n
体制	n	n	-1_v
若干	m	m	1_n
问题	n	n	1_n
的	u	ude1	-1_n
决定	n	n	-2_v

老挝	n	ns	1_n
党	n	n	1_v
和	c	cc	-1_n
政府	n	n	-1_n
对	p	p	1_r
此	r	rzs	1_v
十分	m	m	1_v
重视	v	v	0_Root
并	c	cc	-1_v
予以	v	vx	-1_v
高度	d	d	1_v
评价	v	v	-1_v

他	r	rr	7_v
为	v	v	1_v
有	v	vyou	5_v
机会	n	n	-1_v
进一步	d	d	1_v
考察	v	v	-1_n
和	c	cc	-1_v
了解	v	v	-1_v
中国	n	ns	1_v
改革	v	v	1_n
开放	v	v	-1_v
的	u	ude1	-2_v
成就	n	n	-4_v
和	c	cc	-1_n
经验	n	n	-1_n
而	c	cc	1_v
感到	v	v	0_Root
高兴	a	a	-1_v

墨西哥	n	nsf	1_n
外长	n	n	1_v
索拉纳	n	nrf	-1_n
说	v	v	0_Root

中国	n	ns	1_v
在	p	p	1_n
世界	n	n	1_v
上	f	f	-1_n
发挥	v	v	0_Root
重要	a	a	1_n
作用	n	n	-1_v

墨西哥	n	nsf	1_n
外长	n	n	1_v
索拉纳	n	nrf	-1_n
昨天	t	t	1_v
指出	v	v	0_Root

中国	n	ns	1_v
在	p	p	1_n
世界	n	n	1_v
上	f	f	-1_n
发挥	v	v	0_Root
着	u	uzhe	-1_v
重要	a	a	2_n
的	u	ude1	-1_a
政治	n	n	1_n
作用	n	n	-1_v

同时	c	c	1_a
在	p	p	2_n
国际	n	n	1_n
市场	n	n	1_n
上	f	f	-1_n
的	u	ude1	-1_n
地位	n	n	1_a
也	d	d	1_a
越来越	d	d	1_a
重要	a	a	0_Root

索拉纳	n	nrf	4_v
是	v	vshi	3_v
昨天	t	t	1_v
向	p	p	1_n
议会	n	n	1_v
作	v	v	2_v
政府	n	n	1_v
外交	n	n	1_v
工作	v	vn	1_n
报告	n	n	-2_v
时	n	ng	-2_v
说	v	v	0_Root
这	r	rzv	1_n
番	q	qv	1_n
话	n	n	-1_v
的	u	ude1	-1_v

正	v	v	1_v
是	v	v	0_Root
由于	p	p	1_n
这个	r	rz	1_n
原因	n	n	-1_v

墨西哥	n	nsf	1_v
积极	a	ad	1_v
奉行	v	v	0_Root
同	p	p	1_ns
中国	n	ns	1_n
友好	a	a	1_n
的	u	ude1	-1_a
政策	n	n	-1_v

墨西哥	n	nsf	1_n
本届	r	r	1_n
政府	n	n	1_v
接待	v	v	0_Root
了	u	ule	-1_v
中国	n	ns	1_n
国家	n	n	1_n
主席	n	n	1_v
的	u	ude1	-1_n
来访	v	vn	-1_v

萨利纳斯	n	nrf	1_n
总统	n	n	1_v
不久	m	m	1_v
将	d	d	1_v
访问	v	v	0_Root
北京	n	ns	-1_v
和	c	cc	-1_ns
上海	n	ns	-1_ns

以	p	p	1_v
推动	v	v	0_Root
同	p	p	1_ns
中国	n	ns	1_n
的	u	ude1	-1_ns
友好	a	a	1_n
关系	n	n	-1_v

索拉纳	n	nrf	1_n
外长	n	n	1_v
在	p	p	1_n
报告	n	n	1_v
中	f	f	-1_n
全面	a	ad	1_v
